Rank,Release Group,Worldwide,Domestic,Foreign,Filename,Year,Domestic %,Foreign %
6134,Marius/Fanny/César,24787,24787,0,2017.csv,2017,100.0,0.0
6135,Paradise 2017 Re-release,24749,24749,0,2017.csv,2017,100.0,0.0
6136,Strike,24743,15758,8985,2019.csv,2019,63.68669926847998,36.31330073152002
6137,Stage Mother,24736,0,24736,2020.csv,2020,0.0,100.0
6138,Cold Comes the Night,24732,16971,7761,2013.csv,2013,68.61960213488598,31.380397865114023
6139,The Day,24686,20984,3702,2012.csv,2012,85.00364579113668,14.996354208863325
6140,Hyenas,24672,24672,0,2019.csv,2019,100.0,0.0
6141,The Departure,24662,24662,0,2017.csv,2017,100.0,0.0
6142,Harvest,24657,24657,0,2011.csv,2011,100.0,0.0
6143,Knuckle,24655,2647,22008,2011.csv,2011,10.73615899411884,89.26384100588116
6144,Olvidados 2015 Re-release,24638,24638,0,2015.csv,2015,100.0,0.0
6145,Born to Fly: Elizabeth Streb vs. Gravity,24630,24630,0,2014.csv,2014,100.0,0.0
6146,Immigration Tango,24554,24554,0,2011.csv,2011,100.0,0.0
6147,The Aspern Papers,24554,9277,15277,2019.csv,2019,37.78203144090576,62.21796855909424
6148,After,24544,24544,0,2011.csv,2011,100.0,0.0
6149,Graceland,24529,24529,0,2013.csv,2013,100.0,0.0
6150,Too Late to Die Young,24487,16591,7896,2018.csv,2018,67.75431861804223,32.24568138195777
6151,Sudden Fear,24476,24476,0,2016.csv,2016,100.0,0.0
6152,Otter 501,24449,24449,0,2012.csv,2012,100.0,0.0
6153,The Trial of the Chicago 7,24357,0,24357,2020.csv,2020,0.0,100.0
6154,Last Days in the Desert,24352,0,24352,2016.csv,2016,0.0,100.0
6155,Honeymoon,24343,9318,15025,2014.csv,2014,38.27794437826069,61.722055621739315
6156,Le Petit Soldat,24296,24296,0,2013.csv,2013,100.0,0.0
6157,Jasmine,24248,24248,0,2017.csv,2017,100.0,0.0
6158,Heart of Africa,24139,24139,0,2020.csv,2020,100.0,0.0
6159,Radio Unnameable,24090,24090,0,2012.csv,2012,100.0,0.0
6160,Level Up,24083,1469,22614,2016.csv,2016,6.099738404683802,93.90026159531621
6161,Chasing Einstein,24057,24057,0,2019.csv,2019,100.0,0.0
6162,Ranchero,24036,24036,0,2011.csv,2011,100.0,0.0
6163,Steven Universe: The Movie,24012,0,24012,2019.csv,2019,0.0,100.0
6164,Beneath the Darkness,23998,0,23998,2012.csv,2012,0.0,100.0
6165,The Fiancé,23986,23986,0,2016.csv,2016,100.0,0.0
6166,Harry Dean Stanton: Partly Fiction,23959,23959,0,2013.csv,2013,100.0,0.0
6167,Almost Holy,23957,21142,2815,2016.csv,2016,88.24978085736946,11.750219142630547
6168,Simple Creature,23918,23918,0,2017.csv,2017,100.0,0.0
6169,Shut Up Little Man! An Audio Misadventure,23901,23901,0,2011.csv,2011,100.0,0.0
6170,Dear Mr. Watterson,23899,23899,0,2013.csv,2013,100.0,0.0
6171,Under The Wire,23897,3429,20468,2018.csv,2018,14.349081474662093,85.6509185253379
6172,Vincent N Roxxy,23896,0,23896,2017.csv,2017,0.0,100.0
6173,Behind the Burly Q,23889,23889,0,2010.csv,2010,100.0,0.0
6174,Emoticon ;),23881,23881,0,2014.csv,2014,100.0,0.0
6175,Happy Valley,23868,23868,0,2014.csv,2014,100.0,0.0
6176,Argentina,23864,14869,8995,2015.csv,2015,62.3072410325176,37.6927589674824
6177,Death House,23833,23833,0,2018.csv,2018,100.0,0.0
6178,Greenwich Village: Music That Defined a Generation,23701,23701,0,2013.csv,2013,100.0,0.0
6179,Raw Faith,23667,23667,0,2011.csv,2011,100.0,0.0
6180,Southbound,23665,23665,0,2016.csv,2016,100.0,0.0
6181,Good Kids,23627,0,23627,2016.csv,2016,0.0,100.0
6182,"Phoenix, Oregon",23613,23613,0,2020.csv,2020,100.0,0.0
6183,Lost Bohemia,23584,23584,0,2011.csv,2011,100.0,0.0
6184,"A Woman, a Part",23562,23562,0,2017.csv,2017,100.0,0.0
6185,An Evening with Beverly Luff Linn,23515,6701,16814,2018.csv,2018,28.496704231341695,71.5032957686583
6186,The Hill Chris Climbed: The Gridiron Heroes Story,23487,23487,0,2016.csv,2016,100.0,0.0
6187,Letter from Masanjia,23481,23481,0,2018.csv,2018,100.0,0.0
6188,Robert the Bruce,23425,0,23425,2019.csv,2019,0.0,100.0
6189,Believe Me,23419,23419,0,2014.csv,2014,100.0,0.0
6190,Can't Stand Losing You: Surviving the Police,23262,23262,0,2015.csv,2015,100.0,0.0
6191,For Ahkeem,23136,23136,0,2017.csv,2017,100.0,0.0
6192,The Judge,23127,22257,870,2018.csv,2018,96.23816318588663,3.7618368141133742
6193,Finding Oscar,23116,23116,0,2017.csv,2017,100.0,0.0
6194,The Iran Job,23115,23115,0,2012.csv,2012,100.0,0.0
6195,The Grace of Jake,23078,23078,0,2017.csv,2017,100.0,0.0
6196,Premature,23071,23071,0,2020.csv,2020,100.0,0.0
6197,Three Peaks,23069,16216,6853,2018.csv,2018,70.29346742381551,29.70653257618449
6198,History of Jazz: Oxygen for the Ears,23048,23048,0,2014.csv,2014,100.0,0.0
6199,Video Games: The Movie,23043,23043,0,2014.csv,2014,100.0,0.0
6200,Goat,23020,23020,0,2016.csv,2016,100.0,0.0
6201,Hellbound?,22887,22887,0,2012.csv,2012,100.0,0.0
6202,Mirza's Lady,22886,0,22886,2016.csv,2016,0.0,100.0
6203,Keyhole,22826,22826,0,2012.csv,2012,100.0,0.0
6204,The Long Day Closes,22765,22765,0,2012.csv,2012,100.0,0.0
6205,Carol Channing: Larger Than Life,22740,22740,0,2012.csv,2012,100.0,0.0
6206,The Revisionaries,22664,22664,0,2012.csv,2012,100.0,0.0
6207,Ode to Joy,22594,17303,5291,2019.csv,2019,76.58227848101265,23.417721518987342
6208,Trophy,22553,21439,1114,2017.csv,2017,95.06052409878953,4.939475901210482
6209,L'Innocente,22549,22549,0,2020.csv,2020,100.0,0.0
6210,The Other City,22539,22539,0,2010.csv,2010,100.0,0.0
6211,Anything,22537,19037,3500,2018.csv,2018,84.46998269512358,15.530017304876425
6212,The Black Dove,22517,22517,0,2016.csv,2016,100.0,0.0
6213,Casting By,22497,18164,4333,2013.csv,2013,80.73965417611237,19.26034582388763
6214,Middleground,22490,0,22490,2017.csv,2017,0.0,100.0
6215,Happy Tears,22464,22464,0,2010.csv,2010,100.0,0.0
6216,Incendiary,22457,22457,0,2011.csv,2011,100.0,0.0
6217,Realms,22443,147,22296,2017.csv,2017,0.6549926480417056,99.34500735195829
6218,Kamikaze 89,22440,22440,0,2016.csv,2016,100.0,0.0
6219,Be Here Now,22424,22424,0,2016.csv,2016,100.0,0.0
6220,Paradise Club,22381,22381,0,2017.csv,2017,100.0,0.0
6221,Girl Model,22369,21154,1215,2012.csv,2012,94.56837587733024,5.431624122669766
6222,Picture Me,22369,12008,10361,2010.csv,2010,53.68143412758729,46.31856587241271
6223,The Painting,22313,21008,1305,2012.csv,2012,94.15139156545511,5.848608434544884
6224,Tar,22307,22307,0,2020.csv,2020,100.0,0.0
6225,The Atomic Cafe,22293,22293,0,2018.csv,2018,100.0,0.0
6226,Metropolitan 2015 Re-release,22284,22284,0,2015.csv,2015,100.0,0.0
6227,Slow Learners,22272,22272,0,2015.csv,2015,100.0,0.0
6228,Generation Startup,22271,22271,0,2016.csv,2016,100.0,0.0
6229,Reparation,22267,22267,0,2016.csv,2016,100.0,0.0
6230,Winning Formula,22189,22189,0,2018.csv,2018,100.0,0.0
6231,All's Faire in Love,22180,22180,0,2011.csv,2011,100.0,0.0
6232,Princess Cut,22167,22167,0,2015.csv,2015,100.0,0.0
6233,Murder Eleven,22107,22107,0,2013.csv,2013,100.0,0.0
6234,The Garden of Eden,22083,22083,0,2010.csv,2010,100.0,0.0
6235,Losing Control,22081,22081,0,2012.csv,2012,100.0,0.0
6236,And Everything Is Going Fine,22080,22080,0,2010.csv,2010,100.0,0.0
6237,Four Adventures of Reinette and Mirabelle,22039,22039,0,2011.csv,2011,100.0,0.0
6238,Answers to Nothing,22029,22029,0,2011.csv,2011,100.0,0.0
6239,Pet,22003,8004,13999,2016.csv,2016,36.37685770122256,63.62314229877744
6240,The Sound of Silence,21994,20013,1981,2019.csv,2019,90.99299809038828,9.007001909611713
6241,The Passion of Joan of Arc,21877,21877,0,2017.csv,2017,100.0,0.0
6242,Deep Gold 3D,21868,12000,9868,2011.csv,2011,54.87470276202671,45.12529723797329
6243,The ABCs of Death,21832,21832,0,2013.csv,2013,100.0,0.0
6244,Animals 2015 Re-release,21821,21821,0,2015.csv,2015,100.0,0.0
6245,Viola,21818,21818,0,2013.csv,2013,100.0,0.0
6246,The Female Brain,21786,21786,0,2018.csv,2018,100.0,0.0
6247,Better Than Something: Jay Reatard,21697,21697,0,2012.csv,2012,100.0,0.0
6248,Dead Awake,21675,11528,10147,2017.csv,2017,53.18569780853518,46.814302191464826
6249,Évocateur: The Morton Downey Jr. Movie,21652,21652,0,2013.csv,2013,100.0,0.0
6250,Toe to Toe,21648,21648,0,2010.csv,2010,100.0,0.0
6251,Sedona,21638,21638,0,2012.csv,2012,100.0,0.0
6252,Blue Jay,21626,21626,0,2016.csv,2016,100.0,0.0
6253,Wicked Witches,21600,21600,0,2019.csv,2019,100.0,0.0
6254,Half the Picture,21589,21589,0,2018.csv,2018,100.0,0.0
6255,Waiting for Lightning,21577,21577,0,2012.csv,2012,100.0,0.0
6256,10 timer til Paradis,21561,16000,5561,2012.csv,2012,74.2080608506099,25.791939149390103
6257,Monogamy,21527,21527,0,2011.csv,2011,100.0,0.0
6258,Thank You for Your Service,21497,21497,0,2016.csv,2016,100.0,0.0
6259,Hagazussa,21487,13253,8234,2018.csv,2018,61.6791548378089,38.32084516219109
6260,Tyrel,21456,21456,0,2018.csv,2018,100.0,0.0
6261,Song Of Granite,21349,16182,5167,2017.csv,2017,75.79746123940231,24.202538760597687
6262,Tio Papi,21316,21316,0,2013.csv,2013,100.0,0.0
6263,Memphis,21286,21286,0,2014.csv,2014,100.0,0.0
6264,Resurrect Dead: The Mystery of the Toynbee Tiles,21242,21242,0,2011.csv,2011,100.0,0.0
6265,Already Tomorrow in Hong Kong,21206,21206,0,2016.csv,2016,100.0,0.0
6266,Ganja & Hess,21197,21197,0,2018.csv,2018,100.0,0.0
6267,The Pale Door,21166,0,21166,2020.csv,2020,0.0,100.0
6268,NightLights,21147,21147,0,2014.csv,2014,100.0,0.0
6269,God Knows Where I Am,21135,21135,0,2017.csv,2017,100.0,0.0
6270,The Happys,21108,21108,0,2018.csv,2018,100.0,0.0
6271,Massacre on Aisle 12,21106,21106,0,2017.csv,2017,100.0,0.0
6272,A Beginner's Guide to Snuff,21031,21031,0,2017.csv,2017,100.0,0.0
6273,The Sacrifice 2014 Re-release,20945,20945,0,2014.csv,2014,100.0,0.0
6274,Round of Your Life,20941,20941,0,2019.csv,2019,100.0,0.0
6275,Ava,20940,20940,0,2018.csv,2018,100.0,0.0
6276,Man Underground,20907,20907,0,2017.csv,2017,100.0,0.0
6277,Lekar Hum Deewana Dil,20874,20874,0,2014.csv,2014,100.0,0.0
6278,Cameraman: The Life and Work of Jack Cardiff,20840,20840,0,2011.csv,2011,100.0,0.0
6279,Time Changer 2016 Re-release,20797,20797,0,2016.csv,2016,100.0,0.0
6280,Did You Wonder Who Fired the Gun?,20765,20765,0,2018.csv,2018,100.0,0.0
6281,All These Sleepless Nights,20762,20762,0,2017.csv,2017,100.0,0.0
6282,For Ellen,20746,12396,8350,2012.csv,2012,59.75127735467078,40.248722645329224
6283,The Ghosts in Our Machine,20709,20709,0,2013.csv,2013,100.0,0.0
6284,The Great Flood,20694,20694,0,2014.csv,2014,100.0,0.0
6285,Freak Show,20657,19696,961,2018.csv,2018,95.34782398218522,4.652176017814784
6286,Douchebag,20615,20615,0,2010.csv,2010,100.0,0.0
6287,Our Nixon,20584,20584,0,2013.csv,2013,100.0,0.0
6288,Fidelio: Alice's Odyssey,20571,3580,16991,2015.csv,2015,17.403140343201596,82.5968596567984
6289,Coming Up Roses 2014 Re-release,20567,20567,0,2014.csv,2014,100.0,0.0
6290,Band of Robbers,20555,20555,0,2016.csv,2016,100.0,0.0
6291,The Work,20554,5853,14701,2017.csv,2017,28.476209010411598,71.52379098958839
6292,Ice Dragon: Legend of the Blue Daisies,20549,20549,0,2018.csv,2018,100.0,0.0
6293,This Last Lonely Place,20507,20507,0,2016.csv,2016,100.0,0.0
6294,Consumed,20476,20476,0,2015.csv,2015,100.0,0.0
6295,The Devil and Father Amorth,20449,20449,0,2018.csv,2018,100.0,0.0
6296,Boy Meets Girl,20441,20441,0,2015.csv,2015,100.0,0.0
6297,Burden,20437,18440,1997,2017.csv,2017,90.22850711944022,9.77149288055977
6298,Never,20431,20431,0,2016.csv,2016,100.0,0.0
6299,The Highest Pass,20386,20386,0,2012.csv,2012,100.0,0.0
6300,The All Americans,20324,20324,0,2019.csv,2019,100.0,0.0
6301,Koroshiya 1 2017 Re-release,20285,20285,0,2017.csv,2017,100.0,0.0
6302,The Korean,20279,20279,0,2010.csv,2010,100.0,0.0
6303,Double Take,20218,20218,0,2010.csv,2010,100.0,0.0
6304,Izzy Gets the F*ck Across Town,20208,20208,0,2018.csv,2018,100.0,0.0
6305,New World Order,20205,20205,0,2016.csv,2016,100.0,0.0
6306,Jesus Henry Christ,20183,20183,0,2012.csv,2012,100.0,0.0
6307,Shoah,20175,20175,0,2010.csv,2010,100.0,0.0
6308,Friends and Romans,20136,20136,0,2015.csv,2015,100.0,0.0
6309,How to Grow a Band,20135,20135,0,2012.csv,2012,100.0,0.0
6310,The Man from Outer Space,20102,20102,0,2017.csv,2017,100.0,0.0
6311,Love Me True,20100,20100,0,2016.csv,2016,100.0,0.0
6312,The Past is a Grotesque Animal,20056,20056,0,2014.csv,2014,100.0,0.0
6313,Apocalypsis,20052,20052,0,2018.csv,2018,100.0,0.0
6314,General Magic,20046,20046,0,2019.csv,2019,100.0,0.0
6315,The Gospel of Eureka,20039,20039,0,2019.csv,2019,100.0,0.0
6316,"No Pay, Nudity",20017,20017,0,2016.csv,2016,100.0,0.0
6317,Lore,20006,20006,0,2020.csv,2020,100.0,0.0
6318,Eight Hours Don't Make a Day,19987,19987,0,2018.csv,2018,100.0,0.0
6319,"One Sings, the Other Doesn't",19919,19919,0,2018.csv,2018,100.0,0.0
6320,Wedding Palace,19908,19908,0,2013.csv,2013,100.0,0.0
6321,Forbidden Games,19889,19889,0,2015.csv,2015,100.0,0.0
6322,Foster Boy,19873,19873,0,2020.csv,2020,100.0,0.0
6323,Active Measures,19862,19862,0,2018.csv,2018,100.0,0.0
6324,Heat and Dust 2017 Re-release,19856,19856,0,2017.csv,2017,100.0,0.0
6325,Wild Canaries,19777,19777,0,2015.csv,2015,100.0,0.0
6326,The Trial,19753,19753,0,2010.csv,2010,100.0,0.0
6327,The Romans,19705,19705,0,2016.csv,2016,100.0,0.0
6328,Trafficked,19698,19698,0,2017.csv,2017,100.0,0.0
6329,Misery Loves Comedy,19634,19634,0,2015.csv,2015,100.0,0.0
6330,Bad Milo,19613,19613,0,2013.csv,2013,100.0,0.0
6331,Art Bastard,19600,19600,0,2016.csv,2016,100.0,0.0
6332,Uzumasa Limelight,19597,19597,0,2014.csv,2014,100.0,0.0
6333,Zoology,19572,0,19572,2016.csv,2016,0.0,100.0
6334,Damascus Cover,19532,0,19532,2018.csv,2018,0.0,100.0
6335,Comet,19530,8623,10907,2014.csv,2014,44.152585765488986,55.84741423451101
6336,Hannah: Buddhism's Untold Journey,19526,396,19130,2016.csv,2016,2.028065143910683,97.97193485608932
6337,BOSTON: An American Running Story 2017 Re-release,19499,19499,0,2017.csv,2017,100.0,0.0
6338,Grassroots,19492,12356,7136,2012.csv,2012,63.39010876256926,36.609891237430745
6339,In Over My Head,19482,19482,0,2012.csv,2012,100.0,0.0
6340,Guardian Angel,19480,19480,0,2014.csv,2014,100.0,0.0
6341,A Picture of You,19480,19480,0,2014.csv,2014,100.0,0.0
6342,Whensday,19463,19463,0,2013.csv,2013,100.0,0.0
6343,Hunter Gatherer,19462,19462,0,2016.csv,2016,100.0,0.0
6344,Skateland,19411,19411,0,2011.csv,2011,100.0,0.0
6345,She Is the Ocean,19394,18828,566,2020.csv,2020,97.0815716200887,2.9184283799113127
6346,Mansfield 66/67,19390,17930,1460,2017.csv,2017,92.4703455389376,7.529654461062403
6347,Tchoupitoulas,19375,19375,0,2012.csv,2012,100.0,0.0
6348,Peter Brook: The Tightrope,19365,19365,0,2014.csv,2014,100.0,0.0
6349,Actress,19365,19365,0,2014.csv,2014,100.0,0.0
6350,Watchers of the Sky,19339,19339,0,2014.csv,2014,100.0,0.0
6351,Gabo: The Creation of Gabriel Garcia Marquez,19337,19337,0,2015.csv,2015,100.0,0.0
6352,Jackie & Ryan,19305,0,19305,2015.csv,2015,0.0,100.0
6353,Reuniting the Rubins,19288,13569,5719,2011.csv,2011,70.3494400663625,29.650559933637492
6354,Romeos,19248,1081,18167,2011.csv,2011,5.616167913549459,94.38383208645054
6355,Neshoba,19245,19245,0,2010.csv,2010,100.0,0.0
6356,Mandy 2020 Re-release,19169,19169,0,2020.csv,2020,100.0,0.0
6357,The People I've Slept With,19137,19137,0,2010.csv,2010,100.0,0.0
6358,Who We Are Now,19128,19128,0,2018.csv,2018,100.0,0.0
6359,That Most Important Thing: Love,19120,19120,0,2017.csv,2017,100.0,0.0
6360,Revelation: Dawn of Global Government,19107,19107,0,2016.csv,2016,100.0,0.0
6361,Make Believe,19085,19085,0,2011.csv,2011,100.0,0.0
6362,November,19084,19084,0,2018.csv,2018,100.0,0.0
6363,Search Engines,19033,19033,0,2016.csv,2016,100.0,0.0
6364,The Challenger,19003,19003,0,2015.csv,2015,100.0,0.0
6365,The Color Wheel,19001,19001,0,2012.csv,2012,100.0,0.0
6366,The Kill Team,18983,18983,0,2014.csv,2014,100.0,0.0
6367,Sophomore,18945,18945,0,2012.csv,2012,100.0,0.0
6368,Smash & Grab: The Story of the Pink Panthers,18938,18938,0,2013.csv,2013,100.0,0.0
6369,Ktown Cowboys,18863,18863,0,2016.csv,2016,100.0,0.0
6370,Nostalgia,18846,18846,0,2013.csv,2013,100.0,0.0
6371,Frank and Ava,18829,18829,0,2018.csv,2018,100.0,0.0
6372,Test,18823,18823,0,2014.csv,2014,100.0,0.0
6373,Scandalous: The True Story of the National Enquirer,18759,18759,0,2019.csv,2019,100.0,0.0
6374,The Sorcerer and the White Snake 2013 Re-release,18759,18759,0,2013.csv,2013,100.0,0.0
6375,Before Stonewall,18724,18724,0,2019.csv,2019,100.0,0.0
6376,Seoul Searching,18654,18654,0,2016.csv,2016,100.0,0.0
6377,Crime + Punishment,18644,18644,0,2018.csv,2018,100.0,0.0
6378,A Single Shot,18642,18642,0,2013.csv,2013,100.0,0.0
6379,Wish Me Away,18618,18618,0,2012.csv,2012,100.0,0.0
6380,The Return of Martin Guerre 2019 Re-release,18603,18603,0,2019.csv,2019,100.0,0.0
6381,The Pagan King: The Battle of Death,18598,0,18598,2018.csv,2018,0.0,100.0
6382,Bobbi Jene,18579,18579,0,2017.csv,2017,100.0,0.0
6383,La Camioneta: The Journey of One American School Bus,18558,18558,0,2013.csv,2013,100.0,0.0
6384,Let My People Go!,18529,18529,0,2013.csv,2013,100.0,0.0
6385,Allegiance to Broadway,18527,18527,0,2018.csv,2018,100.0,0.0
6386,Desolation,18490,18490,0,2018.csv,2018,100.0,0.0
6387,All the Rage,18489,18489,0,2017.csv,2017,100.0,0.0
6388,The Ghoul,18459,2032,16427,2017.csv,2017,11.00818029145674,88.99181970854326
6389,306 Hollywood,18399,18399,0,2018.csv,2018,100.0,0.0
6390,Shithouse,18370,18370,0,2020.csv,2020,100.0,0.0
6391,Oka!,18364,18364,0,2011.csv,2011,100.0,0.0
6392,"Phoenix, Oregon",18356,18356,0,2019.csv,2019,100.0,0.0
6393,"Intent to Destroy: Death, Denial & Depiction 2017 Re-release",18340,18340,0,2017.csv,2017,100.0,0.0
6394,The Channel,18319,18319,0,2016.csv,2016,100.0,0.0
6395,Four Bags Full,18297,18297,0,2013.csv,2013,100.0,0.0
6396,SHOT! The Psycho-Spiritual Mantra of Rock,18295,15157,3138,2017.csv,2017,82.84777261546871,17.152227384531294
6397,Off and Running,18262,18262,0,2010.csv,2010,100.0,0.0
6398,Tosca's Kiss,18236,18236,0,2014.csv,2014,100.0,0.0
6399,Torn,18202,18202,0,2013.csv,2013,100.0,0.0
6400,Marcelino Pan y Vino 2012 Re-release,18193,18193,0,2012.csv,2012,100.0,0.0
6401,Who is Dayani Cristal?,18190,18190,0,2014.csv,2014,100.0,0.0
6402,The Lion in Winter 2016 Re-release,18177,18177,0,2016.csv,2016,100.0,0.0
6403,Coming Through the Rye,18137,18137,0,2016.csv,2016,100.0,0.0
6404,King of Hearts,18130,17646,484,2018.csv,2018,97.3303916161059,2.669608383894098
6405,Peter and the Farm,18123,18123,0,2016.csv,2016,100.0,0.0
6406,Harry Benson: Shoot First,18092,18092,0,2016.csv,2016,100.0,0.0
6407,A Bit of Bad Luck,18089,18089,0,2016.csv,2016,100.0,0.0
6408,Total Recall 2012 Re-release,18081,18081,0,2012.csv,2012,100.0,0.0
6409,Holy Hell,18051,18051,0,2016.csv,2016,100.0,0.0
6410,On Tour with Pina Bausch,18016,18016,0,2014.csv,2014,100.0,0.0
6411,I Knew Her Well,18010,18010,0,2016.csv,2016,100.0,0.0
6412,Men Go to Battle,18006,18006,0,2016.csv,2016,100.0,0.0
6413,Battle for Brooklyn,18000,18000,0,2011.csv,2011,100.0,0.0
6414,Jamel Shabazz Street Photographer,17992,17992,0,2013.csv,2013,100.0,0.0
6415,Payback,17979,17979,0,2012.csv,2012,100.0,0.0
6416,Cook County,17977,17977,0,2011.csv,2011,100.0,0.0
6417,The Cranes Are Flying,17923,17923,0,2019.csv,2019,100.0,0.0
6418,Great Directors,17921,17921,0,2010.csv,2010,100.0,0.0
6419,Dealin' with Idiots,17909,17909,0,2013.csv,2013,100.0,0.0
6420,Li'l Quinquin,17868,7192,10676,2015.csv,2015,40.25072755764495,59.74927244235505
6421,The Thorn in the Heart,17849,7376,10473,2010.csv,2010,41.32444394643958,58.67555605356042
6422,The Last Shaman,17844,17844,0,2017.csv,2017,100.0,0.0
6423,Made in Hong Kong,17843,17843,0,2020.csv,2020,100.0,0.0
6424,David,17828,0,17828,2013.csv,2013,0.0,100.0
6425,Batman: Mask of the Phantasm 2018 Re-release,17813,17813,0,2018.csv,2018,100.0,0.0
6426,Escapes,17778,17778,0,2017.csv,2017,100.0,0.0
6427,Sacred,17740,17740,0,2017.csv,2017,100.0,0.0
6428,Little Birds,17739,17739,0,2012.csv,2012,100.0,0.0
6429,The Other One,17727,17727,0,2015.csv,2015,100.0,0.0
6430,Kelly & Cal,17702,17702,0,2014.csv,2014,100.0,0.0
6431,Bad Grandmas,17688,17688,0,2017.csv,2017,100.0,0.0
6432,The History of Future Folk,17646,17646,0,2013.csv,2013,100.0,0.0
6433,Kills On Wheels 2016 Re-release,17595,15898,1697,2017.csv,2017,90.35521454958794,9.64478545041205
6434,How He Fell in Love,17575,17575,0,2016.csv,2016,100.0,0.0
6435,The Chronicle of Anna Magdalena Bach,17527,17527,0,2018.csv,2018,100.0,0.0
6436,Streit's: Matzo and the American Dream,17506,17506,0,2016.csv,2016,100.0,0.0
6437,Butterfly Girl,17503,17503,0,2015.csv,2015,100.0,0.0
6438,Chained for Life,17431,17431,0,2019.csv,2019,100.0,0.0
6439,Pandora and the Flying Dutchman 2020 Re-release,17401,17401,0,2020.csv,2020,100.0,0.0
6440,The Law,17351,17351,0,2010.csv,2010,100.0,0.0
6441,"A Bread Factory, Part One/A Bread Factory, Part Two",17325,17325,0,2018.csv,2018,100.0,0.0
6442,Littlerock,17309,17309,0,2011.csv,2011,100.0,0.0
6443,The Homestretch,17306,17306,0,2014.csv,2014,100.0,0.0
6444,Archie's Final Project,17282,17282,0,2011.csv,2011,100.0,0.0
6445,Stand Clear of the Closing Doors,17282,17282,0,2014.csv,2014,100.0,0.0
6446,Revival,17252,17252,0,2018.csv,2018,100.0,0.0
6447,Landfill Harmonic,17205,17205,0,2016.csv,2016,100.0,0.0
6448,Food Evolution,17181,17181,0,2017.csv,2017,100.0,0.0
6449,Accident 2014 Re-release,17161,17161,0,2014.csv,2014,100.0,0.0
6450,Le Pont du Nord,17110,17110,0,2013.csv,2013,100.0,0.0
6451,Always Shine,17102,17102,0,2016.csv,2016,100.0,0.0
6452,On the Map,17099,17099,0,2016.csv,2016,100.0,0.0
6453,Grandmaster,17077,17077,0,2012.csv,2012,100.0,0.0
6454,The Understudy,17036,17036,0,2012.csv,2012,100.0,0.0
6455,Goodbye to All That,16986,16986,0,2014.csv,2014,100.0,0.0
6456,The Prophet's Son,16983,16983,0,2012.csv,2012,100.0,0.0
6457,Joseph Pulitzer: Voice of the People,16970,16970,0,2019.csv,2019,100.0,0.0
6458,Advocate,16942,16942,0,2020.csv,2020,100.0,0.0
6459,Carbon Nation,16901,16901,0,2010.csv,2010,100.0,0.0
6460,Return,16886,16124,762,2012.csv,2012,95.48738600023688,4.512613999763118
6461,Hank and Asha,16878,16878,0,2014.csv,2014,100.0,0.0
6462,Swim Team,16783,16783,0,2017.csv,2017,100.0,0.0
6463,Night Across the Street,16778,16778,0,2013.csv,2013,100.0,0.0
6464,Eva 2015 Re-release,16738,16738,0,2015.csv,2015,100.0,0.0
6465,Inventing Our Life: The Kibbutz Experiment,16734,16734,0,2012.csv,2012,100.0,0.0
6466,This Changes Everything,16692,16692,0,2015.csv,2015,100.0,0.0
6467,The World of Kanako 2015 Re-release,16627,16627,0,2015.csv,2015,100.0,0.0
6468,The Freebie,16613,16613,0,2010.csv,2010,100.0,0.0
6469,The Freedom to Marry,16611,16611,0,2017.csv,2017,100.0,0.0
6470,Who Took Johnny,16595,16595,0,2015.csv,2015,100.0,0.0
6471,Haikara-San: Here Comes Miss Modern,16572,16572,0,2018.csv,2018,100.0,0.0
6472,Life in a Walk,16557,16557,0,2015.csv,2015,100.0,0.0
6473,Brave New Jersey,16544,16544,0,2017.csv,2017,100.0,0.0
6474,33 & Beyond: The Royal Art of Freemasonry,16533,16533,0,2017.csv,2017,100.0,0.0
6475,Mission Control: The Unsung Heroes of Apollo,16405,16405,0,2017.csv,2017,100.0,0.0
6476,Magician: The Astonishing Life and Work of Orson Welles,16400,16400,0,2014.csv,2014,100.0,0.0
6477,Dying to Know: Ram Dass & Timothy Leary,16397,16397,0,2017.csv,2017,100.0,0.0
6478,Design Is One: The Vignellis,16386,16386,0,2013.csv,2013,100.0,0.0
6479,Centigrade,16263,16263,0,2020.csv,2020,100.0,0.0
6480,I Melt with You,16232,6361,9871,2011.csv,2011,39.18802365697388,60.81197634302612
6481,The Human Centipede III (Final Sequence),16184,16184,0,2015.csv,2015,100.0,0.0
6482,This is Our Land,16182,11567,4615,2017.csv,2017,71.48065752070202,28.519342479297986
6483,All the Queen's Horses,16172,16172,0,2017.csv,2017,100.0,0.0
6484,Detour,16172,16172,0,2018.csv,2018,100.0,0.0
6485,Virginia Minnesota,16118,16118,0,2019.csv,2019,100.0,0.0
6486,Levitated Mass,16086,16086,0,2014.csv,2014,100.0,0.0
6487,Straight Up,16080,16080,0,2020.csv,2020,100.0,0.0
6488,1920 London,16077,0,16077,2016.csv,2016,0.0,100.0
6489,Out of the Clear Blue Sky,16050,16050,0,2013.csv,2013,100.0,0.0
6490,Long Shot: The Kevin Laue Story,16011,16011,0,2012.csv,2012,100.0,0.0
6491,Planet of Snail,16002,13957,2045,2012.csv,2012,87.22034745656792,12.779652543432071
6492,Supercapitalist,16000,16000,0,2012.csv,2012,100.0,0.0
