product_id,url
B00JUMDZTC,https://amazon.com/Hanes-Pullover-Ultimate-Heavyweight-Fleece/dp/B00JUMDZTC/ref=sr_1_15?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-15#customerReviews
B00O8MVKYG,https://amazon.com/Hanes-5-Pack-Tartan-Exposed-Waistband/dp/B00O8MVKYG/ref=sr_1_6?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-6
B07PLD443Y,https://amazon.com/Fruit-Loom-CoolZone-Boxer-Briefs/dp/B07PLD443Y/ref=sr_1_21?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-21#customerReviews
B013C6J8GK,https://amazon.com/Hanes-X-Temp-Comfort-Socks-Black/dp/B013C6J8GK/ref=sr_1_23?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-23
B00ABKAOTQ,https://amazon.com/Hanes-5-Pack-Sports-Inspired-Boxer-Assorted/dp/B00ABKAOTQ/ref=sr_1_5?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-5
B077ZXTSP1,https://amazon.com/Under-Armour-ColdGear-Leggings-Charcoal/dp/B077ZXTSP1/ref=sr_1_24?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-24#customerReviews
B00CAXS3LS,https://amazon.com/Hanes-5-Pack-Exposed-Waistband-Assorted/dp/B00CAXS3LS/ref=sr_1_36?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-36#customerReviews
B07LFYM6BZ,https://amazon.com/Cooplus-Athletic-Cushioned-Breathable-Support/dp/B07LFYM6BZ/ref=sr_1_46?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-46
B00JQSZT3K,https://amazon.com/Calvin-Klein-Cotton-Stretch-Multipack/dp/B00JQSZT3K/ref=sr_1_13?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-13#customerReviews
B078GL8MD6,https://amazon.com/Champion-Graphic-Powerblend-Fleece-Script/dp/B078GL8MD6/ref=sr_1_29?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-29#customerReviews
B0735T525V,https://amazon.com/Fruit-Loom-Everyday-Socks-Black/dp/B0735T525V/ref=sr_1_2?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-2#customerReviews
B07NGKHGNQ,https://amazon.com/Fruit-Loom-Defense-Socks-White/dp/B07NGKHGNQ/ref=sr_1_31?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-31#customerReviews
B0787P86ZZ,https://amazon.com/Gildan-Mens-T-Shirt-Assortment-Large/dp/B0787P86ZZ/ref=sr_1_19?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-19#customerReviews
B073CMFNFH,https://amazon.com/Hanes-Mens-Active-12-Pack-black/dp/B073CMFNFH/ref=sr_1_12?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-12#customerReviews
B01FFNDYZ4,https://amazon.com/Under-Armour-HeatGear-Leggings-Graphite/dp/B01FFNDYZ4/ref=sr_1_17?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-17#customerReviews
B07SGY8TJF,https://amazon.com/Champion-Double-Moisture-Wicking-Assorted/dp/B07SGY8TJF/ref=sr_1_9?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-9
B07VF6N878,https://amazon.com/Fruit-Loom-Cushion-Defense-Ankle/dp/B07VF6N878/ref=sr_1_8?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-8
B01M3RYHP0,https://amazon.com/Fruit-Loom-Basic-White-Multipack/dp/B01M3RYHP0/ref=sr_1_40?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-40#customerReviews
B0828LZ2MZ,https://amazon.com/ARRIS-Adjustable-Electric-Heating-Battery/dp/B0828LZ2MZ/ref=sr_1_32?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-32
B00HQ4KSGE,https://amazon.com/Columbia-Ascender-Softshell-Jacket-Resistant/dp/B00HQ4KSGE/ref=sr_1_42?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-42
B00EUHCUIO,https://amazon.com/Legendary-Whitetails-Journeyman-Rugged-Tobacco/dp/B00EUHCUIO/ref=sr_1_16?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-16
B01L7B4V28,https://amazon.com/Wrangler-Authentics-Quilted-Flannel-Eclipse/dp/B01L7B4V28/ref=sr_1_25?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-25
B073CMFNFH,https://amazon.com/Hanes-Mens-Active-12-Pack-black/dp/B073CMFNFH/ref=sr_1_12?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-12
B00O8MVKYG,https://amazon.com/Hanes-5-Pack-Tartan-Exposed-Waistband/dp/B00O8MVKYG/ref=sr_1_6?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-6#customerReviews
B01M3RYHP0,https://amazon.com/Fruit-Loom-Basic-White-Multipack/dp/B01M3RYHP0/ref=sr_1_40?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-40
B00XH994ZI,https://amazon.com/Wrangler-Authentics-Sleeve-Fleece-Buffalo/dp/B00XH994ZI/ref=sr_1_34?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-34#customerReviews
B00JUM4CT4,https://amazon.com/Hanes-EcoSmart-Fleece-Hoodie-Black/dp/B00JUM4CT4/ref=sr_1_41?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-41
B00HQ4KSGE,https://amazon.com/Columbia-Ascender-Softshell-Jacket-Resistant/dp/B00HQ4KSGE/ref=sr_1_42?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-42#customerReviews
B06Y1LT6ZQ,https://amazon.com/FollowMe-45902-1A-L-Fleece-Sleepwear-Buffalo/dp/B06Y1LT6ZQ/ref=sr_1_4?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-4
